what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389585052977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389585076452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389585137983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389585140263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1389585143537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389585149501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1389585155460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389585507919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389585511081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389585517028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389585524963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389585568122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389585572496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389585590248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389585634361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389585689463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389585690844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389585692434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389585693151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389585781551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389585829380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389585847424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389585849192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389585858473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389585860793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389585869750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389585878428
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389585879593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389585882353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389585888715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389585888759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389585888759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389585889611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389585889817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389585890283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389585913773
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389585914687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389585950730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389585953246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389585976393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389585998647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389586060046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389586084908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389586089789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389586136026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389586137425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389586185237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389586278109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389586283255
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389586284727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389586287461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389586294499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389586294548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389586294548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389586298340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389586313265
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389586315441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389586326135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389586344618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389586400652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389586406009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389586408693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389586411348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389586413086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389586565153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389586566813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389586981665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389586986991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587001103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587005678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389587110908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389587203308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587206199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587206381
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389587207465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587209429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587217567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389587217615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389587217615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587219336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587241607
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389587246567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389587248643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389587253681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389587273007
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389587276243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587277602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587284904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389587284953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389587284953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587286176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587286356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587286918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587306955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587310878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587311601
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389587311624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587320228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587338744
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1389587367131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389587368699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587371033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587372559
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389587374640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587376459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587382749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389587382799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389587382799
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587383586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587406731
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389587409430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389587427835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389587437321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389587439326
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389587444155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587445767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587452745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389587452792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389587452792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587454102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587500608
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389587510937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587552639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587581077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587658085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587673241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389587723968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389587735551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389587744672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389587746533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587748262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587751382
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389587759522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587761137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587770517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389587770568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389587770568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587771214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587815180
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389587818018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389587894076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389587897144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389587899745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389587903198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389587917768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587922727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587922901
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389587926464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587928895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587934445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389587934493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389587934493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587937503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587950477
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389587954139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389587992817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587995901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587996050
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389587997116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389587998478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588005186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389588005239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389588005239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588007646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588066253
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389588066290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389588109705
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389588110892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588111881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588170466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588174861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588223930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588277970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588281005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389588331680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389588334311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389588337542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389588340120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389588342691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389588519242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588547490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588553733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389588557831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389588562404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389588571084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389588577065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389588585923
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389588588670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588590646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588597813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389588597864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389588597864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588599542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588599701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588601216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389588685008
