what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389527404687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389527407263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389527408149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389527409079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389527410411
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389527411979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389527412727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389527475502
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389527476496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389527478149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389527485123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389527485183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389527485183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389527487175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389527493177
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389527493201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389527504729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389527506897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389527509723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389527511222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389527539905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389527562906
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389527581428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389527582991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389527590249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389527590298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389527590298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389527593918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389527675295
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389527680610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389527686042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389527697584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389527902134
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1389527951634
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389527957594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389527981315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389527992146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389527996160
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389528101084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528102440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528109820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389528109873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389528109873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528110589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528123297
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389528123318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528131298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528150560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389528166641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389528168099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389528168974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389528174018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389528178401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389528180602
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389528182054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528184297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528191281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389528191332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389528191332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528196310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528200100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528200216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528201443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528210271
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389528210347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528216335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528288837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389528445356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389528454618
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1389528459517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389528461489
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389528463236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528465255
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528472880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389528472942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389528472942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528474485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528481947
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389528481977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389528538997
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389528539628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528540944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528547245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389528547298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389528547298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528547813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528658022
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389528658056
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1389528720323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389528737053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389528738478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389528739687
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389528741118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528743733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528750439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389528750499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389528750499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528751261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389528765593
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389528765625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389529004494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389529009862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389529041567
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389529043355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529047106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529059351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389529059409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389529059409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529062378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529088395
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389529088420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529104881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529145015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529216588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529314056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389529332370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389529340985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389529393884
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389529395752
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389529403112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389529413560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389529414162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389529416557
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389529417620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529419287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529425006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389529425062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389529425062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529429053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529446067
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389529446101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389529474248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389529485188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389529488150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389529509624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389529511110
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389529514340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529517192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529526980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389529527040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389529527040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529532325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529542368
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389529542408
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389529575196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529588927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529623077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389529801628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389529815419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389529828402
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389529829794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529832107
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529837917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389529837977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389529837977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529839280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529944206
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389529944241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389529990138
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389529993238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389529995475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530001856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389530001917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389530001917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530003451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530017643
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389530017676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389530037811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389530038423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389530038571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389530038737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389530039079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389530044137
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389530050230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530090867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530108358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389530172270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389530174036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389530175962
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1389530177654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389530219550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389530230774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389530235938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389530240548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389530241418
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389530245559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530247488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530253929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389530253987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389530253987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530254906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530512594
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389530515785
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1389530517206
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1389530520547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530540089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530541985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389530550565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530557573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530686958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530693040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530697142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530799909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389530999992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531004348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531017731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531025990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531038194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531339135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531432020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531475662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531485214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389531487556
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389531495013
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1389531501614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389531505935
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389531507912
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1389531511011
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1389531511040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389531516071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531519087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531566157
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389531567559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531571228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531584229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389531584271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389531584271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531593057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531605031
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389531605176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389531622465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389531623779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531630274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531681083
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1389531683087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389531687887
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1389531689384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389531693987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531696077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531711170
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389531713367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531715498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389531723602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389531723645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389531723645
