what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389534766042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389534771466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389534778203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389534778282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389534778282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389534779164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389534997319
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389534997349
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1389535017521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389535041700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389535069249
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389535110987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389535112969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389535115140
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389535115162
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389535117484
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389535117484
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389535121306
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389535131093
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389535131131
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1389535138258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389535150514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389535939865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389536055292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389536061916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536063555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536085411
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389536087889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389536124697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389536126722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389536129505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389536141169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389536156905
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389536163780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389536169497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389536171818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389536175688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389536180993
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389536183673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536186865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536194952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389536195003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389536195003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536197196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536205398
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389536205437
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1389536211221
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1389536211302
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1389536211376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536218737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536225813
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1389536230355
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1389536233536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389536243260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389536244833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389536272488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389536275250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389536277557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536286763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536313240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536323251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536327917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536419495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536426908
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1389536426927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536428089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536782560
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1389536782586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536784108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536785897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536810872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536829222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536831368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536887395
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389536890533
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389536894100
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389536894147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536895124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536904817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536922519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536930580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536934978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536944719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536946152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536952881
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1389536963667
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389536963667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389536964754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389537052846
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389537054407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389537068865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389538601148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389538605615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389538608016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389538614397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389538617888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389538628988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389539489742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389539497467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389539514795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389539523710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389539565901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389539574781
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389539576978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389539578700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389539585798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389539585855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389539585855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389539587576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389539606085
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389539610266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389539617180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539644496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539645115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539646149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539646434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539646778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539647043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539647402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539647850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539648339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539648976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539649396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539649625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539649811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539650011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539650198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539650391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539650589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539651004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539651265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539651613
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539651889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539652233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539652899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539653764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539654354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539654555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539654894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539655168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539655412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539655605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539655794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539655984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539656285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539656544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539656753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539656961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389539657210
