what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389518003809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389518020699
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389518023635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518025834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518033568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389518033616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389518033616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518034498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518047989
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389518048027
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389518054815
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389518056497
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389518056548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389518066978
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389518073542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389518079438
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1389518088381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1389518100533
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389518102702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389518104710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518144850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518147460
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389518149048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518151432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518159082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389518159127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389518159127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518159797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518178488
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389518178524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389518195439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389518199279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389518206414
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389518214189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518215682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518223490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389518223536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389518223536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518224403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518237519
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389518237550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518257033
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518265365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389518300080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389518303098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389518304894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389518305940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389518306914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389518307872
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1389518310088
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1389518311273
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1389518312813
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1389518314410
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1389518320298
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1389518321981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389518324013
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389518326511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518330085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518341347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389518341394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389518341394
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389518342958
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1389518344785
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1389518348213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389518350556
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389518352616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518354450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518361805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389518361861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389518361861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518363253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518380891
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389518380920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518399736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518401614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389518415687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389518417076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389518502917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389518526798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518528528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518530785
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389518530801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518533305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518541087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389518541139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389518541139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518543568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518551645
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389518551675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389518566548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389518572692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389518576480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389518577734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389518579429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389518581068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518604188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518609405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518617705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518618291
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389518626088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389518671338
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389518673491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518675311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518681993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389518682050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389518682050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518683244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518688698
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389518688729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518746880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518776810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518846387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518848781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518910646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518989054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389518991644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389519084054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389519149384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389519160774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389519247981
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389519249716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389519254398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389519263427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389519263483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389519263483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389519266290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389519281183
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389519281214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389519347832
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389519349942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389519352754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389519363073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389519363138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1389519363138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389519367499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389519422999
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1389519423031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389519476180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389519487231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389519513375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389519515691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389519551354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389519563322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389519566388
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389519569516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389519581011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389519586721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389519637825
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389519639287
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389519641241
